# Threshold Efficiency
0.080129 0.724786
0.080228 0.724217
0.080328 0.724217
0.080427 0.724217
0.080526 0.724217
0.080625 0.724217
0.080725 0.724217
0.080824 0.724217
0.080923 0.723647
0.081022 0.723647
0.081122 0.723647
0.081221 0.722507
0.081320 0.722507
0.081419 0.722507
0.081519 0.722507
0.081618 0.722507
0.081717 0.722507
0.081816 0.721937
0.081915 0.721937
0.082015 0.721368
0.082114 0.721368
0.082213 0.721368
0.082312 0.721368
0.082412 0.720798
0.082511 0.720798
0.082610 0.720798
0.082709 0.720798
0.082809 0.720798
0.082908 0.720228
0.083007 0.720228
0.083106 0.720228
0.083206 0.720228
0.083305 0.720228
0.083404 0.720228
0.083503 0.720228
0.083603 0.720228
0.083702 0.720228
0.083801 0.720228
0.083900 0.720228
0.083999 0.720228
0.084099 0.720228
0.084198 0.719658
0.084297 0.719658
0.084396 0.719658
0.084496 0.719658
0.084595 0.719658
0.084694 0.719658
0.084793 0.719088
0.084893 0.719088
0.084992 0.718519
0.085091 0.718519
0.085190 0.718519
0.085290 0.718519
0.085389 0.718519
0.085488 0.718519
0.085587 0.718519
0.085686 0.718519
0.085786 0.718519
0.085885 0.718519
0.085984 0.718519
0.086083 0.717949
0.086183 0.717949
0.086282 0.717949
0.086381 0.717379
0.086480 0.717379
0.086580 0.717379
0.086679 0.717379
0.086778 0.717379
0.086877 0.717379
0.086977 0.717379
0.087076 0.716239
0.087175 0.716239
0.087274 0.716239
0.087373 0.716239
0.087473 0.716239
0.087572 0.716239
0.087671 0.716239
0.087770 0.716239
0.087870 0.715670
0.087969 0.715670
0.088068 0.715670
0.088167 0.715670
0.088267 0.715670
0.088366 0.715100
0.088465 0.715100
0.088564 0.714530
0.088664 0.714530
0.088763 0.714530
0.088862 0.714530
0.088961 0.714530
0.089061 0.714530
0.089160 0.714530
0.089259 0.713960
0.089358 0.713960
0.089457 0.713960
0.089557 0.713960
0.089656 0.713960
0.089755 0.713960
0.089854 0.713390
0.089954 0.713390
0.090053 0.713390
0.090152 0.713390
0.090251 0.713390
0.090351 0.713390
0.090450 0.713390
0.090549 0.712251
0.090648 0.712251
0.090748 0.711681
0.090847 0.711681
0.090946 0.711111
0.091045 0.711111
0.091144 0.711111
0.091244 0.711111
0.091343 0.710541
0.091442 0.710541
0.091541 0.710541
0.091641 0.709972
0.091740 0.709972
0.091839 0.709972
0.091938 0.709972
0.092038 0.709402
0.092137 0.709402
0.092236 0.708832
0.092335 0.708832
0.092435 0.708832
0.092534 0.708832
0.092633 0.708832
0.092732 0.708832
0.092832 0.708262
0.092931 0.708262
0.093030 0.708262
0.093129 0.708262
0.093228 0.708262
0.093328 0.708262
0.093427 0.708262
0.093526 0.708262
0.093625 0.708262
0.093725 0.708262
0.093824 0.708262
0.093923 0.708262
0.094022 0.708262
0.094122 0.707692
0.094221 0.707692
0.094320 0.707692
0.094419 0.707692
0.094519 0.707692
0.094618 0.707692
0.094717 0.707692
0.094816 0.707692
0.094915 0.707692
0.095015 0.707692
0.095114 0.707692
0.095213 0.707692
0.095312 0.707692
0.095412 0.707692
0.095511 0.707692
0.095610 0.707692
0.095709 0.707692
0.095809 0.707123
0.095908 0.707123
0.096007 0.707123
0.096106 0.707123
0.096206 0.707123
0.096305 0.707123
0.096404 0.707123
0.096503 0.707123
0.096602 0.707123
0.096702 0.705983
0.096801 0.705413
0.096900 0.705413
0.096999 0.705413
0.097099 0.705413
0.097198 0.705413
0.097297 0.705413
0.097396 0.705413
0.097496 0.705413
0.097595 0.705413
0.097694 0.705413
0.097793 0.705413
0.097893 0.705413
0.097992 0.705413
0.098091 0.705413
0.098190 0.705413
0.098290 0.704843
0.098389 0.704843
0.098488 0.704843
0.098587 0.704843
0.098686 0.704843
0.098786 0.704843
0.098885 0.704843
0.098984 0.704843
0.099083 0.704843
0.099183 0.704843
0.099282 0.704843
0.099381 0.704843
0.099480 0.704843
0.099580 0.704274
0.099679 0.703704
0.099778 0.703704
0.099877 0.703704
0.099977 0.703704
0.100076 0.702564
0.100175 0.702564
0.100274 0.702564
0.100373 0.702564
0.100473 0.702564
0.100572 0.702564
0.100671 0.702564
0.100770 0.702564
0.100870 0.702564
0.100969 0.702564
0.101068 0.702564
0.101167 0.702564
0.101267 0.702564
0.101366 0.702564
0.101465 0.702564
0.101564 0.702564
0.101664 0.702564
0.101763 0.702564
0.101862 0.701994
0.101961 0.701994
0.102060 0.701994
0.102160 0.701425
0.102259 0.701425
0.102358 0.701425
0.102457 0.700855
0.102557 0.700285
0.102656 0.700285
0.102755 0.700285
0.102854 0.700285
0.102954 0.700285
0.103053 0.699715
0.103152 0.699715
0.103251 0.699715
0.103351 0.699715
0.103450 0.699715
0.103549 0.699715
0.103648 0.699715
0.103748 0.699715
0.103847 0.699715
0.103946 0.699715
0.104045 0.699145
0.104144 0.699145
0.104244 0.699145
0.104343 0.699145
0.104442 0.699145
0.104541 0.699145
0.104641 0.699145
0.104740 0.699145
0.104839 0.699145
0.104938 0.699145
0.105038 0.698575
0.105137 0.698006
0.105236 0.698006
0.105335 0.698006
0.105435 0.698006
0.105534 0.698006
0.105633 0.698006
0.105732 0.698006
0.105831 0.697436
0.105931 0.697436
0.106030 0.697436
0.106129 0.697436
0.106228 0.697436
0.106328 0.696866
0.106427 0.696866
0.106526 0.696866
0.106625 0.696866
0.106725 0.696866
0.106824 0.696866
0.106923 0.696866
0.107022 0.696866
0.107122 0.696866
0.107221 0.695726
0.107320 0.695726
0.107419 0.695157
0.107519 0.695157
0.107618 0.695157
0.107717 0.695157
0.107816 0.695157
0.107915 0.695157
0.108015 0.694587
0.108114 0.694587
0.108213 0.694587
0.108312 0.694587
0.108412 0.694587
0.108511 0.694017
0.108610 0.694017
0.108709 0.693447
0.108809 0.693447
0.108908 0.693447
0.109007 0.693447
0.109106 0.693447
0.109206 0.693447
0.109305 0.693447
0.109404 0.693447
0.109503 0.693447
0.109602 0.692877
0.109702 0.692877
0.109801 0.692877
0.109900 0.692877
0.109999 0.692877
0.110099 0.692877
0.110198 0.692308
0.110297 0.692308
0.110396 0.692308
0.110496 0.692308
0.110595 0.692308
0.110694 0.692308
0.110793 0.692308
0.110893 0.691738
0.110992 0.691168
0.111091 0.691168
0.111190 0.691168
0.111289 0.691168
0.111389 0.690598
0.111488 0.690598
0.111587 0.690598
0.111686 0.690028
0.111786 0.690028
0.111885 0.690028
0.111984 0.690028
0.112083 0.690028
0.112183 0.690028
0.112282 0.690028
0.112381 0.690028
0.112480 0.690028
0.112580 0.690028
0.112679 0.690028
0.112778 0.690028
0.112877 0.690028
0.112977 0.689459
0.113076 0.689459
0.113175 0.689459
0.113274 0.689459
0.113373 0.689459
0.113473 0.689459
0.113572 0.689459
0.113671 0.688319
0.113770 0.688319
0.113870 0.688319
0.113969 0.688319
0.114068 0.688319
0.114167 0.688319
0.114267 0.688319
0.114366 0.688319
0.114465 0.688319
0.114564 0.688319
0.114664 0.688319
0.114763 0.688319
0.114862 0.688319
0.114961 0.687749
0.115060 0.687749
0.115160 0.687749
0.115259 0.687749
0.115358 0.687749
0.115457 0.687749
0.115557 0.687749
0.115656 0.687749
0.115755 0.687179
0.115854 0.686610
0.115954 0.686610
0.116053 0.686610
0.116152 0.686610
0.116251 0.686610
0.116351 0.686040
0.116450 0.686040
0.116549 0.686040
0.116648 0.686040
0.116748 0.686040
0.116847 0.686040
0.116946 0.686040
0.117045 0.686040
0.117144 0.686040
0.117244 0.686040
0.117343 0.686040
0.117442 0.686040
0.117541 0.686040
0.117641 0.686040
0.117740 0.686040
0.117839 0.686040
0.117938 0.686040
0.118038 0.686040
0.118137 0.686040
0.118236 0.685470
0.118335 0.685470
0.118435 0.685470
0.118534 0.685470
0.118633 0.685470
0.118732 0.685470
0.118831 0.684900
0.118931 0.684900
0.119030 0.684900
0.119129 0.684330
0.119228 0.684330
0.119328 0.684330
0.119427 0.684330
0.119526 0.684330
0.119625 0.684330
0.119725 0.684330
0.119824 0.684330
0.119923 0.684330
0.120022 0.684330
0.120122 0.683761
0.120221 0.683761
0.120320 0.683761
0.120419 0.683761
0.120518 0.683191
0.120618 0.683191
0.120717 0.683191
0.120816 0.683191
0.120915 0.683191
0.121015 0.682621
0.121114 0.682621
0.121213 0.682621
0.121312 0.682621
0.121412 0.682621
0.121511 0.682621
0.121610 0.682621
0.121709 0.682051
0.121809 0.681481
0.121908 0.681481
0.122007 0.681481
0.122106 0.681481
0.122206 0.681481
0.122305 0.681481
0.122404 0.681481
0.122503 0.681481
0.122602 0.681481
0.122702 0.680912
0.122801 0.680912
0.122900 0.680342
0.122999 0.680342
0.123099 0.680342
0.123198 0.680342
0.123297 0.680342
0.123396 0.680342
0.123496 0.680342
0.123595 0.680342
0.123694 0.680342
0.123793 0.680342
0.123893 0.680342
0.123992 0.680342
0.124091 0.680342
0.124190 0.680342
0.124289 0.680342
0.124389 0.680342
0.124488 0.680342
0.124587 0.680342
0.124686 0.680342
0.124786 0.680342
0.124885 0.680342
0.124984 0.680342
0.125083 0.679772
0.125183 0.679772
0.125282 0.679772
0.125381 0.679772
0.125480 0.679202
0.125580 0.679202
0.125679 0.679202
0.125778 0.678632
0.125877 0.678632
0.125976 0.678632
